params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   28/10000: episode: 1, duration: 1.732s, episode steps:  28, steps per second:  16, episode reward: -41.510, mean reward: -1.482 [-32.058,  2.430], mean action: 16.214 [14.000, 17.000],  loss: --, mae: --, mean_q: --, mean_eps: --
   68/10000: episode: 2, duration: 0.323s, episode steps:  42, steps per second: 130, episode reward: -41.750, mean reward: -0.994 [-32.238,  2.289], mean action: 8.429 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  110/10000: episode: 3, duration: 0.344s, episode steps:  42, steps per second: 122, episode reward: -33.000, mean reward: -0.786 [-32.026,  2.572], mean action: 15.262 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  143/10000: episode: 4, duration: 0.241s, episode steps:  33, steps per second: 137, episode reward: 32.329, mean reward:  0.980 [-3.000, 32.054], mean action: 12.455 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  171/10000: episode: 5, duration: 0.181s, episode steps:  28, steps per second: 154, episode reward: -47.320, mean reward: -1.690 [-32.067,  0.170], mean action: 11.714 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  249/10000: episode: 6, duration: 0.631s, episode steps:  78, steps per second: 124, episode reward: -38.930, mean reward: -0.499 [-32.308,  2.360], mean action: 12.231 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  298/10000: episode: 7, duration: 0.331s, episode steps:  49, steps per second: 148, episode reward: -33.000, mean reward: -0.673 [-32.433,  3.060], mean action: 13.245 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  323/10000: episode: 8, duration: 0.160s, episode steps:  25, steps per second: 157, episode reward: -38.240, mean reward: -1.530 [-32.444,  2.522], mean action: 10.920 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  356/10000: episode: 9, duration: 0.210s, episode steps:  33, steps per second: 157, episode reward: 32.445, mean reward:  0.983 [-2.606, 32.040], mean action: 8.212 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  385/10000: episode: 10, duration: 0.191s, episode steps:  29, steps per second: 152, episode reward: -39.000, mean reward: -1.345 [-29.077,  2.231], mean action: 11.724 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  417/10000: episode: 11, duration: 0.213s, episode steps:  32, steps per second: 150, episode reward: 32.250, mean reward:  1.008 [-2.606, 32.500], mean action: 12.281 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  451/10000: episode: 12, duration: 0.297s, episode steps:  34, steps per second: 114, episode reward: 35.930, mean reward:  1.057 [-3.000, 32.510], mean action: 10.794 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  482/10000: episode: 13, duration: 0.234s, episode steps:  31, steps per second: 132, episode reward: 37.741, mean reward:  1.217 [-2.477, 32.331], mean action: 14.097 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  513/10000: episode: 14, duration: 0.191s, episode steps:  31, steps per second: 162, episode reward: -44.620, mean reward: -1.439 [-31.837,  2.190], mean action: 15.839 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  548/10000: episode: 15, duration: 0.254s, episode steps:  35, steps per second: 138, episode reward: -35.740, mean reward: -1.021 [-32.031,  2.821], mean action: 12.914 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  572/10000: episode: 16, duration: 0.155s, episode steps:  24, steps per second: 155, episode reward: -44.580, mean reward: -1.857 [-32.009,  2.190], mean action: 8.375 [2.000, 15.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  606/10000: episode: 17, duration: 0.221s, episode steps:  34, steps per second: 154, episode reward: -38.130, mean reward: -1.121 [-31.956,  3.000], mean action: 13.882 [4.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  638/10000: episode: 18, duration: 0.241s, episode steps:  32, steps per second: 133, episode reward: -35.880, mean reward: -1.121 [-32.115,  2.753], mean action: 12.094 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  671/10000: episode: 19, duration: 0.216s, episode steps:  33, steps per second: 152, episode reward: -44.570, mean reward: -1.351 [-31.954,  2.160], mean action: 14.091 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  718/10000: episode: 20, duration: 0.340s, episode steps:  47, steps per second: 138, episode reward: -32.710, mean reward: -0.696 [-32.106,  2.571], mean action: 12.404 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  747/10000: episode: 21, duration: 0.237s, episode steps:  29, steps per second: 122, episode reward: -44.190, mean reward: -1.524 [-32.122,  2.055], mean action: 12.586 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  771/10000: episode: 22, duration: 0.160s, episode steps:  24, steps per second: 150, episode reward: -41.400, mean reward: -1.725 [-32.251,  2.502], mean action: 12.875 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  791/10000: episode: 23, duration: 0.124s, episode steps:  20, steps per second: 162, episode reward: -41.710, mean reward: -2.086 [-31.735,  2.901], mean action: 13.050 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  825/10000: episode: 24, duration: 0.226s, episode steps:  34, steps per second: 150, episode reward: -36.000, mean reward: -1.059 [-32.059,  2.440], mean action: 13.382 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  859/10000: episode: 25, duration: 0.206s, episode steps:  34, steps per second: 165, episode reward: -38.490, mean reward: -1.132 [-32.132,  2.132], mean action: 12.265 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  887/10000: episode: 26, duration: 0.209s, episode steps:  28, steps per second: 134, episode reward: -38.940, mean reward: -1.391 [-32.181,  2.283], mean action: 12.750 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  958/10000: episode: 27, duration: 0.456s, episode steps:  71, steps per second: 156, episode reward: -41.100, mean reward: -0.579 [-32.352,  2.630], mean action: 7.606 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
  992/10000: episode: 28, duration: 0.231s, episode steps:  34, steps per second: 147, episode reward: -41.860, mean reward: -1.231 [-32.309,  2.400], mean action: 14.941 [2.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 1030/10000: episode: 29, duration: 1.186s, episode steps:  38, steps per second:  32, episode reward: -41.500, mean reward: -1.092 [-32.003,  3.000], mean action: 15.421 [4.000, 20.000],  loss: 0.017168, mae: 0.513302, mean_q: 0.338921, mean_eps: 0.000000
 1063/10000: episode: 30, duration: 0.379s, episode steps:  33, steps per second:  87, episode reward: -41.080, mean reward: -1.245 [-32.129,  2.440], mean action: 13.697 [2.000, 20.000],  loss: 0.014217, mae: 0.614171, mean_q: 0.007640, mean_eps: 0.000000
 1112/10000: episode: 31, duration: 0.539s, episode steps:  49, steps per second:  91, episode reward: -32.450, mean reward: -0.662 [-32.042,  2.701], mean action: 14.816 [2.000, 18.000],  loss: 0.014209, mae: 0.628775, mean_q: -0.027449, mean_eps: 0.000000
 1140/10000: episode: 32, duration: 0.318s, episode steps:  28, steps per second:  88, episode reward: -40.130, mean reward: -1.433 [-32.119,  2.530], mean action: 14.286 [2.000, 18.000],  loss: 0.014884, mae: 0.605351, mean_q: 0.016821, mean_eps: 0.000000
 1184/10000: episode: 33, duration: 0.500s, episode steps:  44, steps per second:  88, episode reward: -41.510, mean reward: -0.943 [-32.105,  2.572], mean action: 9.227 [1.000, 19.000],  loss: 0.015030, mae: 0.601224, mean_q: 0.014772, mean_eps: 0.000000
 1217/10000: episode: 34, duration: 0.383s, episode steps:  33, steps per second:  86, episode reward: -38.100, mean reward: -1.155 [-32.097,  2.149], mean action: 14.182 [7.000, 20.000],  loss: 0.013677, mae: 0.598180, mean_q: -0.064103, mean_eps: 0.000000
 1249/10000: episode: 35, duration: 0.362s, episode steps:  32, steps per second:  88, episode reward: 32.208, mean reward:  1.006 [-2.431, 31.883], mean action: 15.875 [10.000, 20.000],  loss: 0.016103, mae: 0.630958, mean_q: -0.052058, mean_eps: 0.000000
 1273/10000: episode: 36, duration: 0.284s, episode steps:  24, steps per second:  84, episode reward: -41.150, mean reward: -1.715 [-32.094,  2.310], mean action: 13.292 [0.000, 20.000],  loss: 0.017564, mae: 0.663191, mean_q: -0.060256, mean_eps: 0.000000
 1317/10000: episode: 37, duration: 0.550s, episode steps:  44, steps per second:  80, episode reward: 32.784, mean reward:  0.745 [-2.606, 32.230], mean action: 14.682 [11.000, 15.000],  loss: 0.016860, mae: 0.648927, mean_q: -0.024261, mean_eps: 0.000000
 1356/10000: episode: 38, duration: 0.456s, episode steps:  39, steps per second:  86, episode reward: 33.000, mean reward:  0.846 [-2.248, 30.187], mean action: 13.949 [2.000, 20.000],  loss: 0.015086, mae: 0.640896, mean_q: -0.029363, mean_eps: 0.000000
 1385/10000: episode: 39, duration: 0.347s, episode steps:  29, steps per second:  84, episode reward: -38.660, mean reward: -1.333 [-32.366,  3.000], mean action: 14.966 [2.000, 20.000],  loss: 0.014477, mae: 0.605941, mean_q: -0.004221, mean_eps: 0.000000
 1410/10000: episode: 40, duration: 0.291s, episode steps:  25, steps per second:  86, episode reward: -44.080, mean reward: -1.763 [-32.004,  2.453], mean action: 13.600 [2.000, 20.000],  loss: 0.015024, mae: 0.587372, mean_q: 0.064155, mean_eps: 0.000000
 1440/10000: episode: 41, duration: 0.323s, episode steps:  30, steps per second:  93, episode reward: -41.080, mean reward: -1.369 [-32.007,  2.374], mean action: 15.733 [13.000, 20.000],  loss: 0.017107, mae: 0.643474, mean_q: -0.006663, mean_eps: 0.000000
 1476/10000: episode: 42, duration: 0.410s, episode steps:  36, steps per second:  88, episode reward: -35.750, mean reward: -0.993 [-32.401,  2.266], mean action: 14.556 [2.000, 20.000],  loss: 0.017135, mae: 0.633001, mean_q: 0.005217, mean_eps: 0.000000
 1514/10000: episode: 43, duration: 0.432s, episode steps:  38, steps per second:  88, episode reward: -35.270, mean reward: -0.928 [-32.020,  2.941], mean action: 13.421 [2.000, 20.000],  loss: 0.015931, mae: 0.642785, mean_q: -0.031772, mean_eps: 0.000000
 1538/10000: episode: 44, duration: 0.354s, episode steps:  24, steps per second:  68, episode reward: 35.368, mean reward:  1.474 [-3.000, 32.078], mean action: 10.125 [0.000, 15.000],  loss: 0.010972, mae: 0.616542, mean_q: -0.019408, mean_eps: 0.000000
 1570/10000: episode: 45, duration: 0.384s, episode steps:  32, steps per second:  83, episode reward: 34.961, mean reward:  1.093 [-2.903, 31.870], mean action: 10.969 [2.000, 20.000],  loss: 0.012434, mae: 0.594640, mean_q: 0.001621, mean_eps: 0.000000
 1602/10000: episode: 46, duration: 0.387s, episode steps:  32, steps per second:  83, episode reward: -35.040, mean reward: -1.095 [-31.758,  2.870], mean action: 13.750 [2.000, 20.000],  loss: 0.015689, mae: 0.657354, mean_q: -0.091643, mean_eps: 0.000000
 1624/10000: episode: 47, duration: 0.323s, episode steps:  22, steps per second:  68, episode reward: 37.868, mean reward:  1.721 [-3.000, 33.000], mean action: 9.682 [2.000, 16.000],  loss: 0.011516, mae: 0.604047, mean_q: 0.015436, mean_eps: 0.000000
 1645/10000: episode: 48, duration: 0.317s, episode steps:  21, steps per second:  66, episode reward: -38.570, mean reward: -1.837 [-32.053,  2.440], mean action: 10.667 [2.000, 20.000],  loss: 0.013943, mae: 0.665907, mean_q: -0.085770, mean_eps: 0.000000
 1679/10000: episode: 49, duration: 0.408s, episode steps:  34, steps per second:  83, episode reward: -41.560, mean reward: -1.222 [-31.834,  2.210], mean action: 17.176 [13.000, 20.000],  loss: 0.014284, mae: 0.599392, mean_q: -0.015619, mean_eps: 0.000000
 1709/10000: episode: 50, duration: 0.361s, episode steps:  30, steps per second:  83, episode reward: -33.000, mean reward: -1.100 [-32.451,  2.910], mean action: 11.333 [2.000, 18.000],  loss: 0.016373, mae: 0.611706, mean_q: 0.030253, mean_eps: 0.000000
 1746/10000: episode: 51, duration: 0.453s, episode steps:  37, steps per second:  82, episode reward: -39.000, mean reward: -1.054 [-32.566,  2.436], mean action: 8.703 [2.000, 20.000],  loss: 0.014790, mae: 0.620783, mean_q: -0.028457, mean_eps: 0.000000
 1792/10000: episode: 52, duration: 1.470s, episode steps:  46, steps per second:  31, episode reward: -38.200, mean reward: -0.830 [-32.034,  3.000], mean action: 13.652 [2.000, 16.000],  loss: 0.015166, mae: 0.645158, mean_q: -0.038129, mean_eps: 0.000000
 1820/10000: episode: 53, duration: 0.374s, episode steps:  28, steps per second:  75, episode reward: -41.060, mean reward: -1.466 [-32.213,  2.378], mean action: 11.036 [2.000, 20.000],  loss: 0.018575, mae: 0.702471, mean_q: -0.108207, mean_eps: 0.000000
 1852/10000: episode: 54, duration: 0.412s, episode steps:  32, steps per second:  78, episode reward: -39.000, mean reward: -1.219 [-32.569,  2.590], mean action: 13.875 [2.000, 20.000],  loss: 0.016405, mae: 0.658864, mean_q: -0.049205, mean_eps: 0.000000
 1873/10000: episode: 55, duration: 0.252s, episode steps:  21, steps per second:  83, episode reward: -41.280, mean reward: -1.966 [-31.921,  2.696], mean action: 11.000 [2.000, 15.000],  loss: 0.014411, mae: 0.683786, mean_q: -0.091068, mean_eps: 0.000000
 1893/10000: episode: 56, duration: 0.233s, episode steps:  20, steps per second:  86, episode reward: -41.310, mean reward: -2.066 [-32.493,  2.853], mean action: 13.000 [2.000, 20.000],  loss: 0.018288, mae: 0.695338, mean_q: -0.078253, mean_eps: 0.000000
 1924/10000: episode: 57, duration: 0.355s, episode steps:  31, steps per second:  87, episode reward: -38.550, mean reward: -1.244 [-32.057,  2.230], mean action: 13.774 [2.000, 20.000],  loss: 0.015236, mae: 0.704059, mean_q: -0.082429, mean_eps: 0.000000
 1981/10000: episode: 58, duration: 0.645s, episode steps:  57, steps per second:  88, episode reward: 32.368, mean reward:  0.568 [-2.349, 32.270], mean action: 13.544 [2.000, 19.000],  loss: 0.014899, mae: 0.649657, mean_q: -0.002598, mean_eps: 0.000000
 2028/10000: episode: 59, duration: 0.539s, episode steps:  47, steps per second:  87, episode reward: -35.430, mean reward: -0.754 [-31.930,  2.140], mean action: 10.404 [2.000, 16.000],  loss: 0.016769, mae: 0.711652, mean_q: -0.029080, mean_eps: 0.000000
 2052/10000: episode: 60, duration: 0.287s, episode steps:  24, steps per second:  84, episode reward: 42.935, mean reward:  1.789 [-2.262, 32.130], mean action: 12.792 [2.000, 18.000],  loss: 0.018347, mae: 0.683757, mean_q: 0.012482, mean_eps: 0.000000
 2083/10000: episode: 61, duration: 0.370s, episode steps:  31, steps per second:  84, episode reward: -32.320, mean reward: -1.043 [-32.507,  2.386], mean action: 11.516 [2.000, 16.000],  loss: 0.014398, mae: 0.674449, mean_q: -0.027807, mean_eps: 0.000000
 2103/10000: episode: 62, duration: 0.273s, episode steps:  20, steps per second:  73, episode reward: -44.750, mean reward: -2.237 [-30.159,  2.174], mean action: 13.650 [2.000, 16.000],  loss: 0.014555, mae: 0.657841, mean_q: -0.005323, mean_eps: 0.000000
 2136/10000: episode: 63, duration: 0.416s, episode steps:  33, steps per second:  79, episode reward: -38.390, mean reward: -1.163 [-32.102,  2.596], mean action: 13.727 [2.000, 18.000],  loss: 0.015525, mae: 0.700810, mean_q: -0.050994, mean_eps: 0.000000
 2164/10000: episode: 64, duration: 0.903s, episode steps:  28, steps per second:  31, episode reward: 32.730, mean reward:  1.169 [-2.509, 32.393], mean action: 12.393 [2.000, 20.000],  loss: 0.017737, mae: 0.737815, mean_q: -0.124528, mean_eps: 0.000000
 2188/10000: episode: 65, duration: 0.308s, episode steps:  24, steps per second:  78, episode reward: -35.310, mean reward: -1.471 [-32.351,  2.830], mean action: 11.875 [2.000, 16.000],  loss: 0.014920, mae: 0.644580, mean_q: 0.026623, mean_eps: 0.000000
 2227/10000: episode: 66, duration: 0.556s, episode steps:  39, steps per second:  70, episode reward: -32.390, mean reward: -0.831 [-32.013,  2.939], mean action: 11.154 [2.000, 15.000],  loss: 0.018522, mae: 0.691439, mean_q: -0.021444, mean_eps: 0.000000
 2266/10000: episode: 67, duration: 0.568s, episode steps:  39, steps per second:  69, episode reward: -38.500, mean reward: -0.987 [-31.630,  2.227], mean action: 13.769 [2.000, 20.000],  loss: 0.015958, mae: 0.715326, mean_q: -0.048710, mean_eps: 0.000000
 2294/10000: episode: 68, duration: 0.375s, episode steps:  28, steps per second:  75, episode reward: -38.820, mean reward: -1.386 [-31.900,  2.081], mean action: 14.143 [7.000, 18.000],  loss: 0.017705, mae: 0.727902, mean_q: -0.053588, mean_eps: 0.000000
 2374/10000: episode: 69, duration: 0.944s, episode steps:  80, steps per second:  85, episode reward: -33.000, mean reward: -0.412 [-32.249,  2.710], mean action: 10.838 [2.000, 20.000],  loss: 0.017595, mae: 0.730748, mean_q: -0.036238, mean_eps: 0.000000
 2432/10000: episode: 70, duration: 0.628s, episode steps:  58, steps per second:  92, episode reward: -44.300, mean reward: -0.764 [-32.196,  2.010], mean action: 6.483 [2.000, 20.000],  loss: 0.014794, mae: 0.687942, mean_q: -0.035844, mean_eps: 0.000000
 2470/10000: episode: 71, duration: 0.454s, episode steps:  38, steps per second:  84, episode reward: -32.910, mean reward: -0.866 [-32.234,  2.640], mean action: 12.842 [2.000, 20.000],  loss: 0.017902, mae: 0.710152, mean_q: -0.020042, mean_eps: 0.000000
 2502/10000: episode: 72, duration: 0.360s, episode steps:  32, steps per second:  89, episode reward: -35.130, mean reward: -1.098 [-32.173,  2.500], mean action: 13.781 [2.000, 16.000],  loss: 0.018332, mae: 0.675425, mean_q: 0.010808, mean_eps: 0.000000
 2538/10000: episode: 73, duration: 0.426s, episode steps:  36, steps per second:  85, episode reward: -36.000, mean reward: -1.000 [-32.043,  3.000], mean action: 14.361 [6.000, 19.000],  loss: 0.014954, mae: 0.680959, mean_q: 0.001248, mean_eps: 0.000000
 2565/10000: episode: 74, duration: 0.313s, episode steps:  27, steps per second:  86, episode reward: -32.840, mean reward: -1.216 [-31.901,  2.842], mean action: 11.593 [2.000, 20.000],  loss: 0.014906, mae: 0.696038, mean_q: -0.009644, mean_eps: 0.000000
 2595/10000: episode: 75, duration: 0.329s, episode steps:  30, steps per second:  91, episode reward: -39.000, mean reward: -1.300 [-32.207,  2.879], mean action: 16.000 [2.000, 20.000],  loss: 0.015877, mae: 0.700486, mean_q: -0.012624, mean_eps: 0.000000
 2639/10000: episode: 76, duration: 0.488s, episode steps:  44, steps per second:  90, episode reward: -41.450, mean reward: -0.942 [-32.744,  2.660], mean action: 12.295 [2.000, 20.000],  loss: 0.014865, mae: 0.679857, mean_q: -0.024095, mean_eps: 0.000000
 2673/10000: episode: 77, duration: 0.399s, episode steps:  34, steps per second:  85, episode reward: -38.780, mean reward: -1.141 [-32.187,  2.729], mean action: 12.000 [2.000, 20.000],  loss: 0.017806, mae: 0.689213, mean_q: -0.009808, mean_eps: 0.000000
 2711/10000: episode: 78, duration: 0.433s, episode steps:  38, steps per second:  88, episode reward: -38.770, mean reward: -1.020 [-32.263,  2.280], mean action: 11.105 [2.000, 16.000],  loss: 0.015138, mae: 0.703653, mean_q: -0.005288, mean_eps: 0.000000
 2748/10000: episode: 79, duration: 0.539s, episode steps:  37, steps per second:  69, episode reward: -35.350, mean reward: -0.955 [-31.587,  3.286], mean action: 13.216 [2.000, 20.000],  loss: 0.015814, mae: 0.671061, mean_q: 0.003800, mean_eps: 0.000000
 2786/10000: episode: 80, duration: 0.421s, episode steps:  38, steps per second:  90, episode reward: -41.850, mean reward: -1.101 [-32.263,  2.643], mean action: 13.579 [2.000, 18.000],  loss: 0.014261, mae: 0.679803, mean_q: -0.002121, mean_eps: 0.000000
 2832/10000: episode: 81, duration: 0.526s, episode steps:  46, steps per second:  88, episode reward: 37.340, mean reward:  0.812 [-2.222, 32.113], mean action: 8.348 [2.000, 18.000],  loss: 0.016571, mae: 0.719842, mean_q: -0.034357, mean_eps: 0.000000
 2856/10000: episode: 82, duration: 0.270s, episode steps:  24, steps per second:  89, episode reward: -44.640, mean reward: -1.860 [-32.537,  2.199], mean action: 15.333 [7.000, 20.000],  loss: 0.013868, mae: 0.717797, mean_q: -0.046651, mean_eps: 0.000000
 2873/10000: episode: 83, duration: 0.203s, episode steps:  17, steps per second:  84, episode reward: 38.170, mean reward:  2.245 [-3.000, 29.180], mean action: 7.059 [2.000, 18.000],  loss: 0.016001, mae: 0.733880, mean_q: -0.006303, mean_eps: 0.000000
 2912/10000: episode: 84, duration: 0.447s, episode steps:  39, steps per second:  87, episode reward: -44.210, mean reward: -1.134 [-32.068,  2.059], mean action: 13.846 [7.000, 15.000],  loss: 0.016385, mae: 0.741743, mean_q: -0.030540, mean_eps: 0.000000
 2941/10000: episode: 85, duration: 0.376s, episode steps:  29, steps per second:  77, episode reward: -41.890, mean reward: -1.444 [-32.017,  2.250], mean action: 10.483 [2.000, 16.000],  loss: 0.015464, mae: 0.719998, mean_q: -0.010084, mean_eps: 0.000000
 2973/10000: episode: 86, duration: 0.374s, episode steps:  32, steps per second:  86, episode reward: -41.390, mean reward: -1.293 [-31.700,  1.999], mean action: 14.062 [2.000, 20.000],  loss: 0.014717, mae: 0.710790, mean_q: -0.026009, mean_eps: 0.000000
 3013/10000: episode: 87, duration: 0.461s, episode steps:  40, steps per second:  87, episode reward: -32.440, mean reward: -0.811 [-32.574,  2.520], mean action: 12.975 [2.000, 18.000],  loss: 0.016190, mae: 0.733483, mean_q: -0.050726, mean_eps: 0.000000
 3036/10000: episode: 88, duration: 0.265s, episode steps:  23, steps per second:  87, episode reward: -36.000, mean reward: -1.565 [-32.166,  2.441], mean action: 9.130 [2.000, 20.000],  loss: 0.013673, mae: 0.677324, mean_q: 0.003827, mean_eps: 0.000000
 3071/10000: episode: 89, duration: 0.404s, episode steps:  35, steps per second:  87, episode reward: 37.957, mean reward:  1.084 [-2.423, 32.870], mean action: 14.714 [2.000, 19.000],  loss: 0.014978, mae: 0.743404, mean_q: -0.059763, mean_eps: 0.000000
 3100/10000: episode: 90, duration: 0.417s, episode steps:  29, steps per second:  70, episode reward: 32.328, mean reward:  1.115 [-2.762, 32.760], mean action: 12.000 [2.000, 15.000],  loss: 0.018384, mae: 0.713217, mean_q: 0.002463, mean_eps: 0.000000
 3145/10000: episode: 91, duration: 0.515s, episode steps:  45, steps per second:  87, episode reward: -32.780, mean reward: -0.728 [-32.154,  2.530], mean action: 14.556 [10.000, 15.000],  loss: 0.017426, mae: 0.731329, mean_q: 0.005203, mean_eps: 0.000000
 3188/10000: episode: 92, duration: 0.510s, episode steps:  43, steps per second:  84, episode reward: 32.189, mean reward:  0.749 [-2.282, 32.120], mean action: 11.698 [2.000, 20.000],  loss: 0.018528, mae: 0.727066, mean_q: -0.017015, mean_eps: 0.000000
 3215/10000: episode: 93, duration: 0.322s, episode steps:  27, steps per second:  84, episode reward: -35.550, mean reward: -1.317 [-32.423,  2.145], mean action: 7.963 [2.000, 15.000],  loss: 0.016294, mae: 0.751019, mean_q: -0.052287, mean_eps: 0.000000
 3243/10000: episode: 94, duration: 0.318s, episode steps:  28, steps per second:  88, episode reward: -41.750, mean reward: -1.491 [-32.071,  2.200], mean action: 12.714 [2.000, 20.000],  loss: 0.013459, mae: 0.745329, mean_q: -0.060075, mean_eps: 0.000000
 3264/10000: episode: 95, duration: 0.232s, episode steps:  21, steps per second:  90, episode reward: -41.310, mean reward: -1.967 [-32.203,  2.380], mean action: 12.619 [2.000, 15.000],  loss: 0.016390, mae: 0.744738, mean_q: -0.028610, mean_eps: 0.000000
 3294/10000: episode: 96, duration: 0.335s, episode steps:  30, steps per second:  90, episode reward: -36.000, mean reward: -1.200 [-32.449,  2.570], mean action: 14.300 [2.000, 20.000],  loss: 0.014209, mae: 0.731296, mean_q: -0.042295, mean_eps: 0.000000
 3338/10000: episode: 97, duration: 0.520s, episode steps:  44, steps per second:  85, episode reward: 35.380, mean reward:  0.804 [-2.243, 31.867], mean action: 11.250 [2.000, 15.000],  loss: 0.015476, mae: 0.734417, mean_q: -0.019696, mean_eps: 0.000000
 3381/10000: episode: 98, duration: 0.482s, episode steps:  43, steps per second:  89, episode reward: 32.773, mean reward:  0.762 [-3.000, 31.948], mean action: 10.372 [2.000, 19.000],  loss: 0.015098, mae: 0.697594, mean_q: 0.007556, mean_eps: 0.000000
 3413/10000: episode: 99, duration: 0.359s, episode steps:  32, steps per second:  89, episode reward: -36.000, mean reward: -1.125 [-32.611,  2.282], mean action: 9.969 [2.000, 15.000],  loss: 0.015924, mae: 0.741544, mean_q: 0.013755, mean_eps: 0.000000
 3453/10000: episode: 100, duration: 0.565s, episode steps:  40, steps per second:  71, episode reward: -39.000, mean reward: -0.975 [-32.124,  2.720], mean action: 12.600 [2.000, 20.000],  loss: 0.016242, mae: 0.714833, mean_q: -0.002108, mean_eps: 0.000000
 3489/10000: episode: 101, duration: 0.405s, episode steps:  36, steps per second:  89, episode reward: -32.670, mean reward: -0.908 [-32.189,  2.963], mean action: 12.472 [2.000, 20.000],  loss: 0.014008, mae: 0.703358, mean_q: 0.019894, mean_eps: 0.000000
 3516/10000: episode: 102, duration: 0.298s, episode steps:  27, steps per second:  91, episode reward: -41.410, mean reward: -1.534 [-32.207,  2.242], mean action: 12.667 [2.000, 20.000],  loss: 0.014735, mae: 0.706233, mean_q: 0.010704, mean_eps: 0.000000
 3553/10000: episode: 103, duration: 0.490s, episode steps:  37, steps per second:  75, episode reward: 32.122, mean reward:  0.868 [-2.886, 32.270], mean action: 13.216 [2.000, 15.000],  loss: 0.017199, mae: 0.756177, mean_q: -0.032542, mean_eps: 0.000000
 3578/10000: episode: 104, duration: 0.296s, episode steps:  25, steps per second:  84, episode reward: -35.470, mean reward: -1.419 [-31.841,  2.950], mean action: 12.480 [2.000, 16.000],  loss: 0.014986, mae: 0.730064, mean_q: 0.030744, mean_eps: 0.000000
 3619/10000: episode: 105, duration: 0.467s, episode steps:  41, steps per second:  88, episode reward: -35.580, mean reward: -0.868 [-32.155,  2.592], mean action: 12.976 [2.000, 20.000],  loss: 0.015581, mae: 0.699082, mean_q: 0.032853, mean_eps: 0.000000
 3656/10000: episode: 106, duration: 0.427s, episode steps:  37, steps per second:  87, episode reward: -32.340, mean reward: -0.874 [-32.017,  3.000], mean action: 11.622 [2.000, 15.000],  loss: 0.016286, mae: 0.772035, mean_q: -0.036331, mean_eps: 0.000000
 3704/10000: episode: 107, duration: 0.530s, episode steps:  48, steps per second:  91, episode reward: 32.672, mean reward:  0.681 [-2.319, 32.110], mean action: 11.542 [2.000, 15.000],  loss: 0.013982, mae: 0.739214, mean_q: 0.002584, mean_eps: 0.000000
 3734/10000: episode: 108, duration: 0.328s, episode steps:  30, steps per second:  91, episode reward: -41.960, mean reward: -1.399 [-32.775,  2.472], mean action: 13.433 [6.000, 20.000],  loss: 0.015504, mae: 0.755159, mean_q: -0.002634, mean_eps: 0.000000
 3770/10000: episode: 109, duration: 0.412s, episode steps:  36, steps per second:  87, episode reward: -41.710, mean reward: -1.159 [-32.148,  2.246], mean action: 12.861 [2.000, 18.000],  loss: 0.017977, mae: 0.752143, mean_q: 0.011274, mean_eps: 0.000000
 3811/10000: episode: 110, duration: 0.459s, episode steps:  41, steps per second:  89, episode reward: 37.731, mean reward:  0.920 [-2.193, 32.420], mean action: 13.805 [2.000, 20.000],  loss: 0.015764, mae: 0.758953, mean_q: 0.002117, mean_eps: 0.000000
