params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 30000 steps ...
    43/30000: episode: 1, duration: 0.512s, episode steps:  43, steps per second:  84, episode reward: -34.890, mean reward: -0.811 [-32.604,  2.901], mean action: 15.419 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 24986/30000: episode: 754, duration: 0.339s, episode steps:  32, steps per second:  94, episode reward: 36.000, mean reward:  1.125 [-2.214, 32.070], mean action: 1.781 [0.000, 16.000],  loss: 0.015738, mae: 0.303699, mean_q: 0.466023, mean_eps: 0.000000
 25010/30000: episode: 755, duration: 0.269s, episode steps:  24, steps per second:  89, episode reward: 38.666, mean reward:  1.611 [-2.182, 32.726], mean action: 2.125 [0.000, 15.000],  loss: 0.016476, mae: 0.307854, mean_q: 0.434277, mean_eps: 0.000000
 25042/30000: episode: 756, duration: 0.344s, episode steps:  32, steps per second:  93, episode reward: 35.690, mean reward:  1.115 [-2.354, 32.031], mean action: 2.094 [0.000, 15.000],  loss: 0.015817, mae: 0.314089, mean_q: 0.398142, mean_eps: 0.000000
 25081/30000: episode: 757, duration: 0.416s, episode steps:  39, steps per second:  94, episode reward: 39.000, mean reward:  1.000 [-2.431, 32.110], mean action: 3.051 [0.000, 15.000],  loss: 0.015341, mae: 0.309233, mean_q: 0.406898, mean_eps: 0.000000
 25115/30000: episode: 758, duration: 0.378s, episode steps:  34, steps per second:  90, episode reward: 42.629, mean reward:  1.254 [-2.384, 32.280], mean action: 1.206 [0.000, 6.000],  loss: 0.019338, mae: 0.343089, mean_q: 0.384799, mean_eps: 0.000000
 25146/30000: episode: 759, duration: 0.336s, episode steps:  31, steps per second:  92, episode reward: 38.857, mean reward:  1.253 [-2.480, 32.477], mean action: 3.968 [0.000, 20.000],  loss: 0.021215, mae: 0.335383, mean_q: 0.445769, mean_eps: 0.000000
 25161/30000: episode: 760, duration: 0.174s, episode steps:  15, steps per second:  86, episode reward: 41.004, mean reward:  2.734 [-2.362, 32.230], mean action: 3.200 [0.000, 16.000],  loss: 0.018351, mae: 0.322568, mean_q: 0.417022, mean_eps: 0.000000
 25185/30000: episode: 761, duration: 0.255s, episode steps:  24, steps per second:  94, episode reward: 38.535, mean reward:  1.606 [-2.845, 32.570], mean action: 3.333 [0.000, 20.000],  loss: 0.019314, mae: 0.321495, mean_q: 0.447124, mean_eps: 0.000000
 25217/30000: episode: 762, duration: 0.426s, episode steps:  32, steps per second:  75, episode reward: 34.375, mean reward:  1.074 [-3.000, 32.140], mean action: 1.750 [0.000, 12.000],  loss: 0.018920, mae: 0.315705, mean_q: 0.483563, mean_eps: 0.000000
 25235/30000: episode: 763, duration: 0.201s, episode steps:  18, steps per second:  90, episode reward: 47.460, mean reward:  2.637 [ 0.000, 32.100], mean action: 2.556 [0.000, 10.000],  loss: 0.019105, mae: 0.316460, mean_q: 0.494282, mean_eps: 0.000000
 25280/30000: episode: 764, duration: 0.485s, episode steps:  45, steps per second:  93, episode reward: 32.239, mean reward:  0.716 [-2.744, 31.537], mean action: 2.378 [0.000, 15.000],  loss: 0.017555, mae: 0.316478, mean_q: 0.423869, mean_eps: 0.000000
 25317/30000: episode: 765, duration: 0.388s, episode steps:  37, steps per second:  95, episode reward: 41.861, mean reward:  1.131 [-2.281, 32.120], mean action: 1.784 [0.000, 6.000],  loss: 0.020084, mae: 0.339929, mean_q: 0.402560, mean_eps: 0.000000
 25337/30000: episode: 766, duration: 0.256s, episode steps:  20, steps per second:  78, episode reward: 41.295, mean reward:  2.065 [-2.465, 32.382], mean action: 3.900 [1.000, 15.000],  loss: 0.020572, mae: 0.332861, mean_q: 0.426825, mean_eps: 0.000000
 25362/30000: episode: 767, duration: 0.276s, episode steps:  25, steps per second:  91, episode reward: 41.814, mean reward:  1.673 [-3.000, 32.247], mean action: 3.400 [0.000, 20.000],  loss: 0.017625, mae: 0.311758, mean_q: 0.469416, mean_eps: 0.000000
 25388/30000: episode: 768, duration: 0.274s, episode steps:  26, steps per second:  95, episode reward: 35.941, mean reward:  1.382 [-3.000, 32.150], mean action: 3.808 [0.000, 15.000],  loss: 0.018225, mae: 0.317131, mean_q: 0.424720, mean_eps: 0.000000
 25411/30000: episode: 769, duration: 0.249s, episode steps:  23, steps per second:  93, episode reward: 38.333, mean reward:  1.667 [-2.326, 32.309], mean action: 3.696 [0.000, 15.000],  loss: 0.018030, mae: 0.314039, mean_q: 0.452130, mean_eps: 0.000000
 25435/30000: episode: 770, duration: 0.262s, episode steps:  24, steps per second:  92, episode reward: 40.696, mean reward:  1.696 [-3.000, 31.549], mean action: 5.542 [0.000, 20.000],  loss: 0.015279, mae: 0.314551, mean_q: 0.396675, mean_eps: 0.000000
 25458/30000: episode: 771, duration: 0.251s, episode steps:  23, steps per second:  92, episode reward: 41.612, mean reward:  1.809 [-2.695, 32.193], mean action: 2.913 [1.000, 20.000],  loss: 0.019873, mae: 0.333152, mean_q: 0.411868, mean_eps: 0.000000
 25490/30000: episode: 772, duration: 0.357s, episode steps:  32, steps per second:  90, episode reward: 35.432, mean reward:  1.107 [-2.876, 32.223], mean action: 2.000 [0.000, 20.000],  loss: 0.017885, mae: 0.314217, mean_q: 0.459067, mean_eps: 0.000000
 25552/30000: episode: 773, duration: 0.657s, episode steps:  62, steps per second:  94, episode reward: 32.040, mean reward:  0.517 [-3.000, 32.270], mean action: 3.129 [0.000, 20.000],  loss: 0.018140, mae: 0.318924, mean_q: 0.429922, mean_eps: 0.000000
 25592/30000: episode: 774, duration: 0.422s, episode steps:  40, steps per second:  95, episode reward: 33.000, mean reward:  0.825 [-3.000, 32.230], mean action: 4.900 [0.000, 20.000],  loss: 0.015546, mae: 0.313177, mean_q: 0.427457, mean_eps: 0.000000
 25629/30000: episode: 775, duration: 0.416s, episode steps:  37, steps per second:  89, episode reward: 35.497, mean reward:  0.959 [-3.000, 32.332], mean action: 3.649 [0.000, 17.000],  loss: 0.016731, mae: 0.323351, mean_q: 0.406721, mean_eps: 0.000000
 25658/30000: episode: 776, duration: 0.339s, episode steps:  29, steps per second:  86, episode reward: 41.601, mean reward:  1.435 [-2.339, 32.080], mean action: 2.828 [0.000, 16.000],  loss: 0.016754, mae: 0.308842, mean_q: 0.438078, mean_eps: 0.000000
 25684/30000: episode: 777, duration: 0.304s, episode steps:  26, steps per second:  86, episode reward: 42.913, mean reward:  1.651 [-2.333, 32.250], mean action: 1.885 [0.000, 6.000],  loss: 0.014550, mae: 0.311880, mean_q: 0.349041, mean_eps: 0.000000
 25710/30000: episode: 778, duration: 0.286s, episode steps:  26, steps per second:  91, episode reward: 41.269, mean reward:  1.587 [-2.514, 32.200], mean action: 5.154 [0.000, 15.000],  loss: 0.015251, mae: 0.317064, mean_q: 0.370216, mean_eps: 0.000000
 25747/30000: episode: 779, duration: 0.397s, episode steps:  37, steps per second:  93, episode reward: 36.000, mean reward:  0.973 [-3.000, 32.280], mean action: 4.270 [0.000, 16.000],  loss: 0.020170, mae: 0.336073, mean_q: 0.405221, mean_eps: 0.000000
 25768/30000: episode: 780, duration: 0.249s, episode steps:  21, steps per second:  84, episode reward: 41.552, mean reward:  1.979 [-2.061, 32.400], mean action: 2.381 [0.000, 15.000],  loss: 0.015049, mae: 0.311654, mean_q: 0.411171, mean_eps: 0.000000
 25799/30000: episode: 781, duration: 0.345s, episode steps:  31, steps per second:  90, episode reward: 41.174, mean reward:  1.328 [-2.662, 32.270], mean action: 1.548 [0.000, 16.000],  loss: 0.019718, mae: 0.338832, mean_q: 0.402092, mean_eps: 0.000000
 25809/30000: episode: 782, duration: 0.121s, episode steps:  10, steps per second:  83, episode reward: 46.833, mean reward:  4.683 [-0.129, 32.586], mean action: 2.000 [0.000, 12.000],  loss: 0.015846, mae: 0.330032, mean_q: 0.382035, mean_eps: 0.000000
 25827/30000: episode: 783, duration: 0.210s, episode steps:  18, steps per second:  86, episode reward: 41.677, mean reward:  2.315 [-2.280, 32.461], mean action: 2.056 [0.000, 12.000],  loss: 0.019729, mae: 0.332994, mean_q: 0.374099, mean_eps: 0.000000
 25862/30000: episode: 784, duration: 0.373s, episode steps:  35, steps per second:  94, episode reward: 35.843, mean reward:  1.024 [-3.000, 32.350], mean action: 2.486 [0.000, 15.000],  loss: 0.016831, mae: 0.306925, mean_q: 0.455583, mean_eps: 0.000000
 25890/30000: episode: 785, duration: 0.317s, episode steps:  28, steps per second:  88, episode reward: 41.454, mean reward:  1.480 [-2.376, 31.946], mean action: 2.000 [0.000, 16.000],  loss: 0.018314, mae: 0.316092, mean_q: 0.430144, mean_eps: 0.000000
 25923/30000: episode: 786, duration: 0.375s, episode steps:  33, steps per second:  88, episode reward: 32.368, mean reward:  0.981 [-2.554, 31.418], mean action: 8.212 [0.000, 17.000],  loss: 0.018794, mae: 0.310752, mean_q: 0.430393, mean_eps: 0.000000
 25976/30000: episode: 787, duration: 0.582s, episode steps:  53, steps per second:  91, episode reward: 43.892, mean reward:  0.828 [-2.314, 32.070], mean action: 3.075 [0.000, 15.000],  loss: 0.017038, mae: 0.308356, mean_q: 0.416071, mean_eps: 0.000000
 26016/30000: episode: 788, duration: 0.434s, episode steps:  40, steps per second:  92, episode reward: 35.424, mean reward:  0.886 [-2.628, 31.722], mean action: 1.975 [0.000, 12.000],  loss: 0.019192, mae: 0.313062, mean_q: 0.427793, mean_eps: 0.000000
 26038/30000: episode: 789, duration: 0.316s, episode steps:  22, steps per second:  70, episode reward: 39.000, mean reward:  1.773 [-3.000, 32.190], mean action: 2.545 [0.000, 12.000],  loss: 0.014267, mae: 0.291505, mean_q: 0.451414, mean_eps: 0.000000
 26070/30000: episode: 790, duration: 0.358s, episode steps:  32, steps per second:  89, episode reward: 38.775, mean reward:  1.212 [-2.616, 32.035], mean action: 1.781 [0.000, 16.000],  loss: 0.020104, mae: 0.328430, mean_q: 0.440404, mean_eps: 0.000000
 26100/30000: episode: 791, duration: 0.323s, episode steps:  30, steps per second:  93, episode reward: 38.110, mean reward:  1.270 [-3.000, 31.985], mean action: 6.100 [0.000, 20.000],  loss: 0.018510, mae: 0.318804, mean_q: 0.392625, mean_eps: 0.000000
 26124/30000: episode: 792, duration: 0.261s, episode steps:  24, steps per second:  92, episode reward: 41.531, mean reward:  1.730 [-2.329, 32.111], mean action: 0.958 [0.000, 12.000],  loss: 0.022259, mae: 0.339961, mean_q: 0.412300, mean_eps: 0.000000
 26159/30000: episode: 793, duration: 0.395s, episode steps:  35, steps per second:  89, episode reward: -32.460, mean reward: -0.927 [-31.930,  2.758], mean action: 5.029 [0.000, 17.000],  loss: 0.015994, mae: 0.298446, mean_q: 0.452020, mean_eps: 0.000000
 26192/30000: episode: 794, duration: 0.389s, episode steps:  33, steps per second:  85, episode reward: 41.519, mean reward:  1.258 [-3.000, 32.090], mean action: 4.030 [0.000, 15.000],  loss: 0.018032, mae: 0.320654, mean_q: 0.401481, mean_eps: 0.000000
 26208/30000: episode: 795, duration: 0.185s, episode steps:  16, steps per second:  87, episode reward: 44.463, mean reward:  2.779 [-2.410, 31.773], mean action: 1.875 [0.000, 6.000],  loss: 0.016187, mae: 0.303621, mean_q: 0.418345, mean_eps: 0.000000
 26233/30000: episode: 796, duration: 0.281s, episode steps:  25, steps per second:  89, episode reward: 38.234, mean reward:  1.529 [-2.597, 32.330], mean action: 1.880 [0.000, 15.000],  loss: 0.021271, mae: 0.326944, mean_q: 0.435566, mean_eps: 0.000000
 26246/30000: episode: 797, duration: 0.155s, episode steps:  13, steps per second:  84, episode reward: 44.067, mean reward:  3.390 [-2.292, 32.790], mean action: 1.231 [0.000, 3.000],  loss: 0.014700, mae: 0.311251, mean_q: 0.379618, mean_eps: 0.000000
 26269/30000: episode: 798, duration: 0.260s, episode steps:  23, steps per second:  89, episode reward: 38.574, mean reward:  1.677 [-2.553, 31.847], mean action: 1.783 [0.000, 12.000],  loss: 0.019842, mae: 0.334071, mean_q: 0.400297, mean_eps: 0.000000
 26309/30000: episode: 799, duration: 0.432s, episode steps:  40, steps per second:  93, episode reward: -32.600, mean reward: -0.815 [-32.327,  2.380], mean action: 3.775 [0.000, 17.000],  loss: 0.015234, mae: 0.303574, mean_q: 0.394493, mean_eps: 0.000000
 26329/30000: episode: 800, duration: 0.225s, episode steps:  20, steps per second:  89, episode reward: 38.900, mean reward:  1.945 [-2.756, 32.140], mean action: 1.300 [0.000, 3.000],  loss: 0.016461, mae: 0.317284, mean_q: 0.384093, mean_eps: 0.000000
 26363/30000: episode: 801, duration: 0.375s, episode steps:  34, steps per second:  91, episode reward: 38.539, mean reward:  1.134 [-2.594, 32.030], mean action: 2.265 [0.000, 15.000],  loss: 0.018166, mae: 0.317817, mean_q: 0.439590, mean_eps: 0.000000
 26401/30000: episode: 802, duration: 0.406s, episode steps:  38, steps per second:  94, episode reward: 38.263, mean reward:  1.007 [-2.156, 32.224], mean action: 3.237 [0.000, 15.000],  loss: 0.021001, mae: 0.321968, mean_q: 0.444831, mean_eps: 0.000000
 26430/30000: episode: 803, duration: 0.313s, episode steps:  29, steps per second:  93, episode reward: 39.000, mean reward:  1.345 [-2.806, 32.390], mean action: 5.241 [0.000, 15.000],  loss: 0.012068, mae: 0.291661, mean_q: 0.406646, mean_eps: 0.000000
 26448/30000: episode: 804, duration: 0.210s, episode steps:  18, steps per second:  86, episode reward: 45.000, mean reward:  2.500 [-2.996, 32.120], mean action: 3.611 [0.000, 15.000],  loss: 0.017435, mae: 0.332465, mean_q: 0.384140, mean_eps: 0.000000
 26487/30000: episode: 805, duration: 0.426s, episode steps:  39, steps per second:  91, episode reward: 46.658, mean reward:  1.196 [-0.707, 32.381], mean action: 2.462 [0.000, 6.000],  loss: 0.019121, mae: 0.332087, mean_q: 0.404768, mean_eps: 0.000000
 26516/30000: episode: 806, duration: 0.314s, episode steps:  29, steps per second:  92, episode reward: 43.414, mean reward:  1.497 [-2.653, 32.050], mean action: 3.103 [1.000, 16.000],  loss: 0.018749, mae: 0.323088, mean_q: 0.406255, mean_eps: 0.000000
 26531/30000: episode: 807, duration: 0.173s, episode steps:  15, steps per second:  87, episode reward: 45.000, mean reward:  3.000 [-2.176, 32.330], mean action: 3.733 [0.000, 16.000],  loss: 0.017935, mae: 0.307022, mean_q: 0.451763, mean_eps: 0.000000
 26564/30000: episode: 808, duration: 0.361s, episode steps:  33, steps per second:  91, episode reward: 35.333, mean reward:  1.071 [-2.876, 32.520], mean action: 1.697 [0.000, 16.000],  loss: 0.018443, mae: 0.318268, mean_q: 0.430203, mean_eps: 0.000000
 26618/30000: episode: 809, duration: 0.566s, episode steps:  54, steps per second:  95, episode reward: 32.667, mean reward:  0.605 [-3.000, 29.815], mean action: 3.519 [0.000, 15.000],  loss: 0.018130, mae: 0.317910, mean_q: 0.398792, mean_eps: 0.000000
 26666/30000: episode: 810, duration: 0.502s, episode steps:  48, steps per second:  96, episode reward: 32.190, mean reward:  0.671 [-2.612, 32.350], mean action: 1.667 [0.000, 15.000],  loss: 0.017659, mae: 0.319032, mean_q: 0.407870, mean_eps: 0.000000
 26704/30000: episode: 811, duration: 0.417s, episode steps:  38, steps per second:  91, episode reward: 39.000, mean reward:  1.026 [-2.040, 32.360], mean action: 1.868 [0.000, 16.000],  loss: 0.013327, mae: 0.294430, mean_q: 0.438508, mean_eps: 0.000000
 26724/30000: episode: 812, duration: 0.225s, episode steps:  20, steps per second:  89, episode reward: 41.552, mean reward:  2.078 [-2.174, 31.682], mean action: 2.600 [0.000, 15.000],  loss: 0.017007, mae: 0.328222, mean_q: 0.360440, mean_eps: 0.000000
 26751/30000: episode: 813, duration: 0.288s, episode steps:  27, steps per second:  94, episode reward: 35.519, mean reward:  1.316 [-3.000, 32.750], mean action: 0.630 [0.000, 3.000],  loss: 0.019930, mae: 0.329519, mean_q: 0.396903, mean_eps: 0.000000
 26788/30000: episode: 814, duration: 0.484s, episode steps:  37, steps per second:  76, episode reward: 42.000, mean reward:  1.135 [-2.239, 32.020], mean action: 1.351 [0.000, 20.000],  loss: 0.018111, mae: 0.309128, mean_q: 0.427961, mean_eps: 0.000000
 26816/30000: episode: 815, duration: 0.413s, episode steps:  28, steps per second:  68, episode reward: 42.000, mean reward:  1.500 [-2.414, 32.080], mean action: 3.750 [1.000, 20.000],  loss: 0.019312, mae: 0.319806, mean_q: 0.424629, mean_eps: 0.000000
 26843/30000: episode: 816, duration: 0.327s, episode steps:  27, steps per second:  82, episode reward: 38.826, mean reward:  1.438 [-2.561, 34.282], mean action: 1.333 [0.000, 12.000],  loss: 0.016449, mae: 0.314718, mean_q: 0.382399, mean_eps: 0.000000
 26872/30000: episode: 817, duration: 0.338s, episode steps:  29, steps per second:  86, episode reward: 41.211, mean reward:  1.421 [-3.000, 32.180], mean action: 1.759 [0.000, 12.000],  loss: 0.018065, mae: 0.324911, mean_q: 0.403207, mean_eps: 0.000000
 26910/30000: episode: 818, duration: 0.407s, episode steps:  38, steps per second:  93, episode reward: 35.248, mean reward:  0.928 [-2.283, 31.465], mean action: 0.842 [0.000, 3.000],  loss: 0.017133, mae: 0.323716, mean_q: 0.367524, mean_eps: 0.000000
 26937/30000: episode: 819, duration: 0.289s, episode steps:  27, steps per second:  93, episode reward: 41.100, mean reward:  1.522 [-3.000, 32.320], mean action: 2.778 [0.000, 7.000],  loss: 0.014857, mae: 0.333776, mean_q: 0.342313, mean_eps: 0.000000
 26976/30000: episode: 820, duration: 0.430s, episode steps:  39, steps per second:  91, episode reward: 36.000, mean reward:  0.923 [-2.435, 32.630], mean action: 2.179 [0.000, 16.000],  loss: 0.016293, mae: 0.307487, mean_q: 0.448444, mean_eps: 0.000000
 26995/30000: episode: 821, duration: 0.237s, episode steps:  19, steps per second:  80, episode reward: 42.000, mean reward:  2.211 [-2.446, 32.070], mean action: 1.895 [0.000, 12.000],  loss: 0.018574, mae: 0.321166, mean_q: 0.439440, mean_eps: 0.000000
 27030/30000: episode: 822, duration: 0.398s, episode steps:  35, steps per second:  88, episode reward: 38.111, mean reward:  1.089 [-2.421, 31.921], mean action: 3.000 [0.000, 15.000],  loss: 0.015820, mae: 0.303629, mean_q: 0.401697, mean_eps: 0.000000
 27067/30000: episode: 823, duration: 0.415s, episode steps:  37, steps per second:  89, episode reward: 41.343, mean reward:  1.117 [-3.000, 32.227], mean action: 3.189 [0.000, 14.000],  loss: 0.018319, mae: 0.310428, mean_q: 0.396747, mean_eps: 0.000000
 27100/30000: episode: 824, duration: 0.349s, episode steps:  33, steps per second:  95, episode reward: 38.171, mean reward:  1.157 [-2.455, 31.662], mean action: 3.030 [0.000, 16.000],  loss: 0.021153, mae: 0.323649, mean_q: 0.425822, mean_eps: 0.000000
 27146/30000: episode: 825, duration: 0.494s, episode steps:  46, steps per second:  93, episode reward: 42.000, mean reward:  0.913 [-2.485, 32.130], mean action: 1.674 [1.000, 4.000],  loss: 0.019797, mae: 0.330428, mean_q: 0.416723, mean_eps: 0.000000
 27194/30000: episode: 826, duration: 0.511s, episode steps:  48, steps per second:  94, episode reward: 40.722, mean reward:  0.848 [-3.000, 32.102], mean action: 2.688 [0.000, 16.000],  loss: 0.016117, mae: 0.312633, mean_q: 0.457133, mean_eps: 0.000000
 27219/30000: episode: 827, duration: 0.282s, episode steps:  25, steps per second:  89, episode reward: 38.772, mean reward:  1.551 [-3.000, 32.080], mean action: 4.800 [0.000, 21.000],  loss: 0.015255, mae: 0.298383, mean_q: 0.415592, mean_eps: 0.000000
 27242/30000: episode: 828, duration: 0.268s, episode steps:  23, steps per second:  86, episode reward: 41.136, mean reward:  1.789 [-3.000, 31.960], mean action: 6.000 [0.000, 18.000],  loss: 0.017025, mae: 0.317757, mean_q: 0.407950, mean_eps: 0.000000
 27263/30000: episode: 829, duration: 0.232s, episode steps:  21, steps per second:  90, episode reward: 39.000, mean reward:  1.857 [-3.000, 32.330], mean action: 3.476 [0.000, 16.000],  loss: 0.017125, mae: 0.314459, mean_q: 0.439394, mean_eps: 0.000000
 27284/30000: episode: 830, duration: 0.229s, episode steps:  21, steps per second:  92, episode reward: 38.313, mean reward:  1.824 [-3.000, 32.270], mean action: 2.333 [0.000, 15.000],  loss: 0.019811, mae: 0.324695, mean_q: 0.451384, mean_eps: 0.000000
 27337/30000: episode: 831, duration: 0.573s, episode steps:  53, steps per second:  92, episode reward: 32.353, mean reward:  0.610 [-3.000, 32.110], mean action: 3.358 [0.000, 16.000],  loss: 0.015696, mae: 0.314277, mean_q: 0.437576, mean_eps: 0.000000
 27361/30000: episode: 832, duration: 0.329s, episode steps:  24, steps per second:  73, episode reward: 38.414, mean reward:  1.601 [-3.000, 32.270], mean action: 1.417 [0.000, 12.000],  loss: 0.018889, mae: 0.330549, mean_q: 0.442186, mean_eps: 0.000000
 27410/30000: episode: 833, duration: 0.552s, episode steps:  49, steps per second:  89, episode reward: 41.277, mean reward:  0.842 [-2.822, 32.390], mean action: 2.531 [0.000, 20.000],  loss: 0.018154, mae: 0.329673, mean_q: 0.448335, mean_eps: 0.000000
 27449/30000: episode: 834, duration: 0.422s, episode steps:  39, steps per second:  92, episode reward: 39.342, mean reward:  1.009 [-2.379, 31.344], mean action: 4.436 [0.000, 20.000],  loss: 0.019254, mae: 0.331144, mean_q: 0.455590, mean_eps: 0.000000
 27470/30000: episode: 835, duration: 0.238s, episode steps:  21, steps per second:  88, episode reward: 41.622, mean reward:  1.982 [-2.393, 31.771], mean action: 1.952 [0.000, 12.000],  loss: 0.019342, mae: 0.328667, mean_q: 0.430615, mean_eps: 0.000000
 27492/30000: episode: 836, duration: 0.239s, episode steps:  22, steps per second:  92, episode reward: 38.573, mean reward:  1.753 [-3.000, 32.160], mean action: 6.636 [0.000, 20.000],  loss: 0.020491, mae: 0.343280, mean_q: 0.403709, mean_eps: 0.000000
 27543/30000: episode: 837, duration: 0.548s, episode steps:  51, steps per second:  93, episode reward: -35.610, mean reward: -0.698 [-31.906,  2.500], mean action: 5.176 [0.000, 17.000],  loss: 0.016385, mae: 0.319426, mean_q: 0.430829, mean_eps: 0.000000
 27579/30000: episode: 838, duration: 0.378s, episode steps:  36, steps per second:  95, episode reward: 35.345, mean reward:  0.982 [-2.901, 31.634], mean action: 4.500 [0.000, 14.000],  loss: 0.014998, mae: 0.318508, mean_q: 0.381075, mean_eps: 0.000000
 27605/30000: episode: 839, duration: 0.280s, episode steps:  26, steps per second:  93, episode reward: 39.000, mean reward:  1.500 [-3.000, 32.110], mean action: 4.769 [0.000, 16.000],  loss: 0.015190, mae: 0.308007, mean_q: 0.439449, mean_eps: 0.000000
 27623/30000: episode: 840, duration: 0.194s, episode steps:  18, steps per second:  93, episode reward: 44.212, mean reward:  2.456 [-2.017, 31.752], mean action: 1.278 [0.000, 6.000],  loss: 0.016388, mae: 0.314538, mean_q: 0.442034, mean_eps: 0.000000
 27656/30000: episode: 841, duration: 0.366s, episode steps:  33, steps per second:  90, episode reward: 40.905, mean reward:  1.240 [-2.349, 32.100], mean action: 3.606 [0.000, 11.000],  loss: 0.016605, mae: 0.312737, mean_q: 0.411565, mean_eps: 0.000000
 27679/30000: episode: 842, duration: 0.249s, episode steps:  23, steps per second:  92, episode reward: 38.902, mean reward:  1.691 [-3.000, 31.942], mean action: 4.087 [0.000, 16.000],  loss: 0.016675, mae: 0.316688, mean_q: 0.389308, mean_eps: 0.000000
 27705/30000: episode: 843, duration: 0.297s, episode steps:  26, steps per second:  88, episode reward: 38.204, mean reward:  1.469 [-2.823, 32.460], mean action: 1.385 [0.000, 6.000],  loss: 0.018517, mae: 0.329244, mean_q: 0.412989, mean_eps: 0.000000
 27730/30000: episode: 844, duration: 0.284s, episode steps:  25, steps per second:  88, episode reward: 42.000, mean reward:  1.680 [-2.368, 32.170], mean action: 1.560 [0.000, 12.000],  loss: 0.018889, mae: 0.324404, mean_q: 0.410959, mean_eps: 0.000000
 27767/30000: episode: 845, duration: 0.381s, episode steps:  37, steps per second:  97, episode reward: -38.610, mean reward: -1.044 [-32.496,  2.220], mean action: 9.135 [0.000, 16.000],  loss: 0.016209, mae: 0.316275, mean_q: 0.410139, mean_eps: 0.000000
 27800/30000: episode: 846, duration: 0.368s, episode steps:  33, steps per second:  90, episode reward: 44.644, mean reward:  1.353 [-2.122, 32.410], mean action: 1.545 [0.000, 17.000],  loss: 0.016960, mae: 0.333882, mean_q: 0.391648, mean_eps: 0.000000
 27816/30000: episode: 847, duration: 0.179s, episode steps:  16, steps per second:  89, episode reward: 42.000, mean reward:  2.625 [-2.709, 32.330], mean action: 3.375 [0.000, 12.000],  loss: 0.019699, mae: 0.337366, mean_q: 0.413108, mean_eps: 0.000000
 27835/30000: episode: 848, duration: 0.234s, episode steps:  19, steps per second:  81, episode reward: 44.521, mean reward:  2.343 [-3.000, 32.380], mean action: 2.842 [0.000, 10.000],  loss: 0.020692, mae: 0.347529, mean_q: 0.369281, mean_eps: 0.000000
 27866/30000: episode: 849, duration: 0.332s, episode steps:  31, steps per second:  93, episode reward: 36.000, mean reward:  1.161 [-3.000, 32.110], mean action: 3.161 [0.000, 15.000],  loss: 0.018030, mae: 0.343301, mean_q: 0.366053, mean_eps: 0.000000
 27883/30000: episode: 850, duration: 0.190s, episode steps:  17, steps per second:  90, episode reward: 42.000, mean reward:  2.471 [-2.293, 32.250], mean action: 2.412 [0.000, 15.000],  loss: 0.014319, mae: 0.316860, mean_q: 0.385173, mean_eps: 0.000000
 27912/30000: episode: 851, duration: 0.314s, episode steps:  29, steps per second:  92, episode reward: 35.790, mean reward:  1.234 [-3.000, 32.860], mean action: 5.138 [1.000, 15.000],  loss: 0.017995, mae: 0.326894, mean_q: 0.434585, mean_eps: 0.000000
 27943/30000: episode: 852, duration: 0.346s, episode steps:  31, steps per second:  89, episode reward: 35.714, mean reward:  1.152 [-2.810, 32.010], mean action: 1.548 [0.000, 12.000],  loss: 0.016462, mae: 0.318299, mean_q: 0.440443, mean_eps: 0.000000
 27963/30000: episode: 853, duration: 0.231s, episode steps:  20, steps per second:  87, episode reward: 48.000, mean reward:  2.400 [ 0.000, 32.240], mean action: 1.900 [0.000, 6.000],  loss: 0.014605, mae: 0.311991, mean_q: 0.418155, mean_eps: 0.000000
 27978/30000: episode: 854, duration: 0.178s, episode steps:  15, steps per second:  84, episode reward: 44.686, mean reward:  2.979 [-2.131, 32.280], mean action: 3.200 [0.000, 15.000],  loss: 0.015783, mae: 0.303686, mean_q: 0.477159, mean_eps: 0.000000
 28009/30000: episode: 855, duration: 0.420s, episode steps:  31, steps per second:  74, episode reward: 39.000, mean reward:  1.258 [-2.400, 32.270], mean action: 1.129 [0.000, 6.000],  loss: 0.018361, mae: 0.319750, mean_q: 0.439601, mean_eps: 0.000000
 28053/30000: episode: 856, duration: 0.467s, episode steps:  44, steps per second:  94, episode reward: 32.526, mean reward:  0.739 [-2.903, 32.123], mean action: 1.818 [0.000, 16.000],  loss: 0.019613, mae: 0.342865, mean_q: 0.391768, mean_eps: 0.000000
 28103/30000: episode: 857, duration: 0.534s, episode steps:  50, steps per second:  94, episode reward: 41.610, mean reward:  0.832 [-2.437, 32.070], mean action: 3.020 [0.000, 16.000],  loss: 0.018034, mae: 0.324749, mean_q: 0.444814, mean_eps: 0.000000
 28138/30000: episode: 858, duration: 0.381s, episode steps:  35, steps per second:  92, episode reward: 38.107, mean reward:  1.089 [-3.000, 32.240], mean action: 4.571 [0.000, 17.000],  loss: 0.020736, mae: 0.347353, mean_q: 0.417395, mean_eps: 0.000000
