params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 10000 steps ...
   34/10000: episode: 1, duration: 1.277s, episode steps:  34, steps per second:  27, episode reward: -39.000, mean reward: -1.147 [-32.079,  3.000], mean action: 14.941 [7.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 1158/10000: episode: 27, duration: 0.293s, episode steps:  28, steps per second:  96, episode reward: -32.880, mean reward: -1.174 [-32.281,  2.610], mean action: 9.679 [2.000, 20.000],  loss: 0.013761, mae: 0.569238, mean_q: 0.032450, mean_eps: 0.000000
 1189/10000: episode: 28, duration: 0.338s, episode steps:  31, steps per second:  92, episode reward: -39.000, mean reward: -1.258 [-32.061,  3.000], mean action: 6.194 [2.000, 20.000],  loss: 0.013663, mae: 0.579277, mean_q: -0.006134, mean_eps: 0.000000
 1250/10000: episode: 29, duration: 0.614s, episode steps:  61, steps per second:  99, episode reward: 32.644, mean reward:  0.535 [-2.855, 32.611], mean action: 9.000 [2.000, 18.000],  loss: 0.013809, mae: 0.584563, mean_q: -0.009714, mean_eps: 0.000000
 1278/10000: episode: 30, duration: 0.392s, episode steps:  28, steps per second:  71, episode reward: -45.000, mean reward: -1.607 [-32.405,  1.947], mean action: 9.036 [2.000, 20.000],  loss: 0.014281, mae: 0.573209, mean_q: 0.004998, mean_eps: 0.000000
 1319/10000: episode: 31, duration: 0.445s, episode steps:  41, steps per second:  92, episode reward: -33.000, mean reward: -0.805 [-32.582,  2.450], mean action: 11.098 [2.000, 18.000],  loss: 0.009951, mae: 0.531759, mean_q: 0.042545, mean_eps: 0.000000
 1338/10000: episode: 32, duration: 0.186s, episode steps:  19, steps per second: 102, episode reward: -47.320, mean reward: -2.491 [-32.121,  0.360], mean action: 13.263 [2.000, 18.000],  loss: 0.012158, mae: 0.570455, mean_q: 0.005292, mean_eps: 0.000000
 1387/10000: episode: 33, duration: 0.545s, episode steps:  49, steps per second:  90, episode reward: -39.000, mean reward: -0.796 [-32.220,  2.132], mean action: 8.714 [2.000, 20.000],  loss: 0.012973, mae: 0.583550, mean_q: 0.004401, mean_eps: 0.000000
 1411/10000: episode: 34, duration: 0.242s, episode steps:  24, steps per second:  99, episode reward: -44.050, mean reward: -1.835 [-32.168,  1.835], mean action: 13.375 [2.000, 20.000],  loss: 0.014870, mae: 0.598509, mean_q: -0.002755, mean_eps: 0.000000
 1449/10000: episode: 35, duration: 0.382s, episode steps:  38, steps per second:  99, episode reward: -32.520, mean reward: -0.856 [-32.013,  3.062], mean action: 7.737 [2.000, 20.000],  loss: 0.012133, mae: 0.586269, mean_q: -0.002572, mean_eps: 0.000000
 1495/10000: episode: 36, duration: 0.473s, episode steps:  46, steps per second:  97, episode reward: 35.576, mean reward:  0.773 [-2.269, 32.050], mean action: 5.130 [2.000, 18.000],  loss: 0.010496, mae: 0.574157, mean_q: 0.022450, mean_eps: 0.000000
 1530/10000: episode: 37, duration: 0.359s, episode steps:  35, steps per second:  98, episode reward: -38.290, mean reward: -1.094 [-32.020,  2.336], mean action: 10.771 [2.000, 18.000],  loss: 0.013178, mae: 0.593192, mean_q: 0.010103, mean_eps: 0.000000
 1596/10000: episode: 38, duration: 0.658s, episode steps:  66, steps per second: 100, episode reward: 32.024, mean reward:  0.485 [-2.112, 31.977], mean action: 8.879 [2.000, 20.000],  loss: 0.013665, mae: 0.646592, mean_q: -0.038469, mean_eps: 0.000000
 1630/10000: episode: 39, duration: 0.440s, episode steps:  34, steps per second:  77, episode reward: 35.082, mean reward:  1.032 [-2.531, 32.140], mean action: 8.265 [2.000, 20.000],  loss: 0.014896, mae: 0.612919, mean_q: 0.035147, mean_eps: 0.000000
 1684/10000: episode: 40, duration: 0.556s, episode steps:  54, steps per second:  97, episode reward: 37.298, mean reward:  0.691 [-3.000, 33.000], mean action: 7.907 [2.000, 18.000],  loss: 0.012823, mae: 0.611968, mean_q: 0.012268, mean_eps: 0.000000
 1726/10000: episode: 41, duration: 0.509s, episode steps:  42, steps per second:  82, episode reward: -41.280, mean reward: -0.983 [-31.597,  2.422], mean action: 5.214 [2.000, 15.000],  loss: 0.013270, mae: 0.616485, mean_q: 0.015778, mean_eps: 0.000000
 1755/10000: episode: 42, duration: 0.349s, episode steps:  29, steps per second:  83, episode reward: -41.330, mean reward: -1.425 [-32.174,  2.432], mean action: 11.655 [2.000, 15.000],  loss: 0.015711, mae: 0.635310, mean_q: 0.037683, mean_eps: 0.000000
 1798/10000: episode: 43, duration: 0.498s, episode steps:  43, steps per second:  86, episode reward: -36.000, mean reward: -0.837 [-32.074,  2.903], mean action: 3.791 [2.000, 15.000],  loss: 0.012522, mae: 0.601817, mean_q: 0.058035, mean_eps: 0.000000
 1831/10000: episode: 44, duration: 0.373s, episode steps:  33, steps per second:  88, episode reward: -35.170, mean reward: -1.066 [-31.596,  2.776], mean action: 9.576 [2.000, 15.000],  loss: 0.012471, mae: 0.645129, mean_q: 0.048746, mean_eps: 0.000000
 1848/10000: episode: 45, duration: 0.191s, episode steps:  17, steps per second:  89, episode reward: -44.500, mean reward: -2.618 [-31.985,  1.950], mean action: 12.235 [2.000, 15.000],  loss: 0.010453, mae: 0.628607, mean_q: 0.036759, mean_eps: 0.000000
 1943/10000: episode: 46, duration: 0.984s, episode steps:  95, steps per second:  97, episode reward: -32.680, mean reward: -0.344 [-32.535,  2.952], mean action: 3.042 [2.000, 16.000],  loss: 0.013130, mae: 0.649594, mean_q: 0.033177, mean_eps: 0.000000
 1973/10000: episode: 47, duration: 0.319s, episode steps:  30, steps per second:  94, episode reward: -41.810, mean reward: -1.394 [-32.082,  2.841], mean action: 9.067 [2.000, 16.000],  loss: 0.015035, mae: 0.682494, mean_q: 0.026464, mean_eps: 0.000000
 2002/10000: episode: 48, duration: 0.315s, episode steps:  29, steps per second:  92, episode reward: -32.400, mean reward: -1.117 [-32.004,  2.884], mean action: 8.483 [2.000, 19.000],  loss: 0.014243, mae: 0.676786, mean_q: 0.037994, mean_eps: 0.000000
 2042/10000: episode: 49, duration: 0.437s, episode steps:  40, steps per second:  92, episode reward: 32.489, mean reward:  0.812 [-2.677, 32.220], mean action: 6.500 [2.000, 20.000],  loss: 0.016211, mae: 0.709347, mean_q: 0.017038, mean_eps: 0.000000
 2104/10000: episode: 50, duration: 0.657s, episode steps:  62, steps per second:  94, episode reward: -32.520, mean reward: -0.525 [-31.831,  2.901], mean action: 7.694 [2.000, 20.000],  loss: 0.014058, mae: 0.692218, mean_q: 0.019591, mean_eps: 0.000000
 2135/10000: episode: 51, duration: 0.357s, episode steps:  31, steps per second:  87, episode reward: 32.806, mean reward:  1.058 [-3.000, 32.053], mean action: 4.839 [2.000, 15.000],  loss: 0.013093, mae: 0.663457, mean_q: 0.026040, mean_eps: 0.000000
 2183/10000: episode: 52, duration: 0.500s, episode steps:  48, steps per second:  96, episode reward: -32.580, mean reward: -0.679 [-32.580,  3.000], mean action: 8.917 [2.000, 20.000],  loss: 0.012566, mae: 0.656765, mean_q: 0.036499, mean_eps: 0.000000
 2207/10000: episode: 53, duration: 0.251s, episode steps:  24, steps per second:  95, episode reward: 35.666, mean reward:  1.486 [-2.386, 32.481], mean action: 5.208 [2.000, 20.000],  loss: 0.011261, mae: 0.652290, mean_q: 0.044360, mean_eps: 0.000000
 2255/10000: episode: 54, duration: 0.486s, episode steps:  48, steps per second:  99, episode reward: -35.290, mean reward: -0.735 [-32.534,  2.250], mean action: 8.479 [2.000, 20.000],  loss: 0.014260, mae: 0.666408, mean_q: 0.045781, mean_eps: 0.000000
 2305/10000: episode: 55, duration: 0.510s, episode steps:  50, steps per second:  98, episode reward: 35.375, mean reward:  0.707 [-2.513, 32.428], mean action: 4.880 [2.000, 20.000],  loss: 0.012529, mae: 0.667878, mean_q: 0.020040, mean_eps: 0.000000
 2343/10000: episode: 56, duration: 0.381s, episode steps:  38, steps per second: 100, episode reward: -36.000, mean reward: -0.947 [-32.038,  2.500], mean action: 6.211 [2.000, 20.000],  loss: 0.012374, mae: 0.660556, mean_q: 0.030517, mean_eps: 0.000000
 2377/10000: episode: 57, duration: 0.436s, episode steps:  34, steps per second:  78, episode reward: -39.000, mean reward: -1.147 [-32.217,  2.067], mean action: 9.559 [2.000, 20.000],  loss: 0.014002, mae: 0.672889, mean_q: 0.020845, mean_eps: 0.000000
 2409/10000: episode: 58, duration: 0.341s, episode steps:  32, steps per second:  94, episode reward: -32.460, mean reward: -1.014 [-32.070,  2.742], mean action: 9.781 [2.000, 20.000],  loss: 0.015415, mae: 0.677510, mean_q: 0.012516, mean_eps: 0.000000
 2431/10000: episode: 59, duration: 0.244s, episode steps:  22, steps per second:  90, episode reward: -32.950, mean reward: -1.498 [-30.190,  2.750], mean action: 13.500 [4.000, 20.000],  loss: 0.017649, mae: 0.657760, mean_q: 0.112180, mean_eps: 0.000000
 2514/10000: episode: 60, duration: 0.820s, episode steps:  83, steps per second: 101, episode reward: -35.910, mean reward: -0.433 [-31.918,  2.540], mean action: 6.181 [2.000, 20.000],  loss: 0.012917, mae: 0.664615, mean_q: 0.047527, mean_eps: 0.000000
 2540/10000: episode: 61, duration: 0.260s, episode steps:  26, steps per second: 100, episode reward: -44.140, mean reward: -1.698 [-32.160,  2.360], mean action: 9.308 [2.000, 15.000],  loss: 0.013548, mae: 0.695235, mean_q: -0.025909, mean_eps: 0.000000
 2563/10000: episode: 62, duration: 0.240s, episode steps:  23, steps per second:  96, episode reward: -38.910, mean reward: -1.692 [-32.012,  1.969], mean action: 8.696 [2.000, 15.000],  loss: 0.012240, mae: 0.673517, mean_q: 0.020598, mean_eps: 0.000000
 2587/10000: episode: 63, duration: 0.253s, episode steps:  24, steps per second:  95, episode reward: -45.000, mean reward: -1.875 [-32.128,  2.099], mean action: 11.292 [2.000, 15.000],  loss: 0.015731, mae: 0.717952, mean_q: -0.014895, mean_eps: 0.000000
 2609/10000: episode: 64, duration: 0.223s, episode steps:  22, steps per second:  99, episode reward: -36.000, mean reward: -1.636 [-32.194,  2.620], mean action: 4.045 [2.000, 10.000],  loss: 0.011489, mae: 0.689684, mean_q: 0.012534, mean_eps: 0.000000
 2631/10000: episode: 65, duration: 0.250s, episode steps:  22, steps per second:  88, episode reward: 41.010, mean reward:  1.864 [-3.000, 32.393], mean action: 3.000 [2.000, 15.000],  loss: 0.014134, mae: 0.715285, mean_q: 0.002053, mean_eps: 0.000000
 2721/10000: episode: 66, duration: 0.887s, episode steps:  90, steps per second: 101, episode reward: 32.035, mean reward:  0.356 [-2.623, 31.809], mean action: 7.056 [2.000, 20.000],  loss: 0.013359, mae: 0.672155, mean_q: 0.040153, mean_eps: 0.000000
 2776/10000: episode: 67, duration: 0.541s, episode steps:  55, steps per second: 102, episode reward: -38.330, mean reward: -0.697 [-32.092,  2.190], mean action: 7.091 [2.000, 15.000],  loss: 0.012347, mae: 0.692980, mean_q: 0.021476, mean_eps: 0.000000
 2806/10000: episode: 68, duration: 0.296s, episode steps:  30, steps per second: 101, episode reward: -39.000, mean reward: -1.300 [-32.494,  2.315], mean action: 10.367 [2.000, 15.000],  loss: 0.013527, mae: 0.691492, mean_q: 0.028332, mean_eps: 0.000000
 2832/10000: episode: 69, duration: 0.278s, episode steps:  26, steps per second:  94, episode reward: -38.820, mean reward: -1.493 [-32.139,  2.580], mean action: 8.231 [2.000, 15.000],  loss: 0.014997, mae: 0.665485, mean_q: 0.073331, mean_eps: 0.000000
 2905/10000: episode: 70, duration: 0.727s, episode steps:  73, steps per second: 100, episode reward: 34.894, mean reward:  0.478 [-2.939, 32.080], mean action: 5.699 [2.000, 20.000],  loss: 0.013370, mae: 0.649719, mean_q: 0.061578, mean_eps: 0.000000
 2938/10000: episode: 71, duration: 0.331s, episode steps:  33, steps per second: 100, episode reward: -35.240, mean reward: -1.068 [-31.913,  2.980], mean action: 8.485 [2.000, 20.000],  loss: 0.013396, mae: 0.647621, mean_q: 0.056373, mean_eps: 0.000000
 2957/10000: episode: 72, duration: 0.196s, episode steps:  19, steps per second:  97, episode reward: -41.650, mean reward: -2.192 [-32.015,  1.819], mean action: 7.368 [0.000, 15.000],  loss: 0.011012, mae: 0.679568, mean_q: 0.025677, mean_eps: 0.000000
 2985/10000: episode: 73, duration: 0.299s, episode steps:  28, steps per second:  94, episode reward: 39.415, mean reward:  1.408 [-2.387, 31.986], mean action: 5.821 [2.000, 15.000],  loss: 0.012328, mae: 0.660597, mean_q: 0.100678, mean_eps: 0.000000
 3014/10000: episode: 74, duration: 0.294s, episode steps:  29, steps per second:  99, episode reward: -35.240, mean reward: -1.215 [-31.869,  2.530], mean action: 9.241 [2.000, 20.000],  loss: 0.012694, mae: 0.680341, mean_q: 0.034088, mean_eps: 0.000000
 3042/10000: episode: 75, duration: 0.294s, episode steps:  28, steps per second:  95, episode reward: 32.030, mean reward:  1.144 [-3.000, 32.170], mean action: 6.321 [2.000, 15.000],  loss: 0.015275, mae: 0.722248, mean_q: 0.026693, mean_eps: 0.000000
 3087/10000: episode: 76, duration: 0.452s, episode steps:  45, steps per second: 100, episode reward: -41.040, mean reward: -0.912 [-32.181,  2.130], mean action: 8.422 [2.000, 20.000],  loss: 0.013201, mae: 0.677644, mean_q: 0.060178, mean_eps: 0.000000
 3103/10000: episode: 77, duration: 0.169s, episode steps:  16, steps per second:  94, episode reward: 41.191, mean reward:  2.574 [-2.386, 32.011], mean action: 4.312 [2.000, 15.000],  loss: 0.013866, mae: 0.682141, mean_q: 0.030912, mean_eps: 0.000000
 3128/10000: episode: 78, duration: 0.269s, episode steps:  25, steps per second:  93, episode reward: -35.910, mean reward: -1.436 [-32.165,  2.892], mean action: 9.520 [2.000, 20.000],  loss: 0.012843, mae: 0.685466, mean_q: 0.033489, mean_eps: 0.000000
 3152/10000: episode: 79, duration: 0.353s, episode steps:  24, steps per second:  68, episode reward: -44.120, mean reward: -1.838 [-32.309,  1.927], mean action: 10.083 [2.000, 18.000],  loss: 0.012001, mae: 0.704494, mean_q: -0.015117, mean_eps: 0.000000
 3223/10000: episode: 80, duration: 0.728s, episode steps:  71, steps per second:  98, episode reward: -32.550, mean reward: -0.458 [-32.404,  2.820], mean action: 6.014 [2.000, 15.000],  loss: 0.015380, mae: 0.710494, mean_q: 0.019517, mean_eps: 0.000000
 3248/10000: episode: 81, duration: 0.260s, episode steps:  25, steps per second:  96, episode reward: -35.330, mean reward: -1.413 [-32.004,  2.859], mean action: 9.160 [2.000, 18.000],  loss: 0.014800, mae: 0.692135, mean_q: 0.045285, mean_eps: 0.000000
 3275/10000: episode: 82, duration: 0.275s, episode steps:  27, steps per second:  98, episode reward: -38.530, mean reward: -1.427 [-31.724,  2.092], mean action: 6.852 [2.000, 18.000],  loss: 0.014196, mae: 0.732095, mean_q: 0.016822, mean_eps: 0.000000
 3301/10000: episode: 83, duration: 0.269s, episode steps:  26, steps per second:  97, episode reward: -35.880, mean reward: -1.380 [-32.087,  2.479], mean action: 9.923 [2.000, 18.000],  loss: 0.017197, mae: 0.729276, mean_q: 0.033503, mean_eps: 0.000000
 3382/10000: episode: 84, duration: 0.815s, episode steps:  81, steps per second:  99, episode reward: -32.600, mean reward: -0.402 [-31.952,  2.580], mean action: 5.346 [2.000, 18.000],  loss: 0.015237, mae: 0.729721, mean_q: 0.009131, mean_eps: 0.000000
 3405/10000: episode: 85, duration: 0.240s, episode steps:  23, steps per second:  96, episode reward: -41.480, mean reward: -1.803 [-32.045,  2.453], mean action: 10.826 [2.000, 15.000],  loss: 0.011149, mae: 0.659763, mean_q: 0.051675, mean_eps: 0.000000
 3432/10000: episode: 86, duration: 0.307s, episode steps:  27, steps per second:  88, episode reward: 35.475, mean reward:  1.314 [-2.815, 32.280], mean action: 6.741 [2.000, 13.000],  loss: 0.011163, mae: 0.698012, mean_q: 0.013143, mean_eps: 0.000000
 3487/10000: episode: 87, duration: 0.565s, episode steps:  55, steps per second:  97, episode reward: 33.000, mean reward:  0.600 [-2.578, 33.000], mean action: 4.000 [2.000, 15.000],  loss: 0.011898, mae: 0.684931, mean_q: 0.036865, mean_eps: 0.000000
 3529/10000: episode: 88, duration: 0.422s, episode steps:  42, steps per second:  99, episode reward: -36.000, mean reward: -0.857 [-32.013,  2.671], mean action: 5.095 [2.000, 18.000],  loss: 0.016983, mae: 0.704338, mean_q: 0.058944, mean_eps: 0.000000
 3572/10000: episode: 89, duration: 0.429s, episode steps:  43, steps per second: 100, episode reward: -38.510, mean reward: -0.896 [-31.928,  2.280], mean action: 8.884 [2.000, 18.000],  loss: 0.012963, mae: 0.721794, mean_q: 0.014125, mean_eps: 0.000000
 3592/10000: episode: 90, duration: 0.207s, episode steps:  20, steps per second:  97, episode reward: -41.940, mean reward: -2.097 [-32.399,  2.183], mean action: 7.450 [2.000, 18.000],  loss: 0.013743, mae: 0.736383, mean_q: -0.001937, mean_eps: 0.000000
 3615/10000: episode: 91, duration: 0.252s, episode steps:  23, steps per second:  91, episode reward: -38.150, mean reward: -1.659 [-32.340,  2.241], mean action: 7.087 [2.000, 15.000],  loss: 0.013330, mae: 0.747605, mean_q: -0.024849, mean_eps: 0.000000
 3672/10000: episode: 92, duration: 0.605s, episode steps:  57, steps per second:  94, episode reward: 32.554, mean reward:  0.571 [-2.903, 32.780], mean action: 5.175 [2.000, 20.000],  loss: 0.016116, mae: 0.730179, mean_q: 0.014206, mean_eps: 0.000000
 3732/10000: episode: 93, duration: 0.592s, episode steps:  60, steps per second: 101, episode reward: -41.200, mean reward: -0.687 [-32.580,  2.410], mean action: 8.833 [2.000, 18.000],  loss: 0.015126, mae: 0.742147, mean_q: 0.015001, mean_eps: 0.000000
 3756/10000: episode: 94, duration: 0.255s, episode steps:  24, steps per second:  94, episode reward: 34.569, mean reward:  1.440 [-2.498, 32.002], mean action: 9.833 [2.000, 15.000],  loss: 0.013086, mae: 0.673770, mean_q: 0.069293, mean_eps: 0.000000
 3812/10000: episode: 95, duration: 0.552s, episode steps:  56, steps per second: 101, episode reward: -30.000, mean reward: -0.536 [-30.240,  2.422], mean action: 5.804 [2.000, 20.000],  loss: 0.011532, mae: 0.697909, mean_q: 0.029918, mean_eps: 0.000000
 3845/10000: episode: 96, duration: 0.348s, episode steps:  33, steps per second:  95, episode reward: 37.443, mean reward:  1.135 [-2.598, 32.929], mean action: 7.061 [2.000, 18.000],  loss: 0.015634, mae: 0.734149, mean_q: 0.029967, mean_eps: 0.000000
 3874/10000: episode: 97, duration: 0.292s, episode steps:  29, steps per second:  99, episode reward: -32.310, mean reward: -1.114 [-31.676,  2.753], mean action: 6.966 [2.000, 20.000],  loss: 0.015113, mae: 0.720177, mean_q: 0.081055, mean_eps: 0.000000
 3941/10000: episode: 98, duration: 0.661s, episode steps:  67, steps per second: 101, episode reward: -35.280, mean reward: -0.527 [-32.047,  2.904], mean action: 4.597 [2.000, 18.000],  loss: 0.014916, mae: 0.764212, mean_q: 0.020801, mean_eps: 0.000000
 3978/10000: episode: 99, duration: 0.393s, episode steps:  37, steps per second:  94, episode reward: -35.320, mean reward: -0.955 [-31.441,  3.000], mean action: 8.081 [2.000, 18.000],  loss: 0.013053, mae: 0.770524, mean_q: -0.013195, mean_eps: 0.000000
 4007/10000: episode: 100, duration: 0.311s, episode steps:  29, steps per second:  93, episode reward: 35.111, mean reward:  1.211 [-2.673, 32.050], mean action: 7.483 [2.000, 15.000],  loss: 0.011551, mae: 0.728327, mean_q: 0.040586, mean_eps: 0.000000
 4035/10000: episode: 101, duration: 0.276s, episode steps:  28, steps per second: 102, episode reward: -41.130, mean reward: -1.469 [-31.677,  2.433], mean action: 11.714 [2.000, 20.000],  loss: 0.012784, mae: 0.763824, mean_q: 0.022323, mean_eps: 0.000000
 4063/10000: episode: 102, duration: 0.277s, episode steps:  28, steps per second: 101, episode reward: -44.660, mean reward: -1.595 [-32.212,  1.893], mean action: 7.500 [2.000, 15.000],  loss: 0.017443, mae: 0.783378, mean_q: 0.026650, mean_eps: 0.000000
 4099/10000: episode: 103, duration: 0.362s, episode steps:  36, steps per second:  99, episode reward: -32.580, mean reward: -0.905 [-32.116,  2.810], mean action: 8.167 [2.000, 16.000],  loss: 0.012155, mae: 0.758881, mean_q: 0.023716, mean_eps: 0.000000
 4143/10000: episode: 104, duration: 0.568s, episode steps:  44, steps per second:  77, episode reward: -35.800, mean reward: -0.814 [-32.503,  2.293], mean action: 7.023 [2.000, 19.000],  loss: 0.014007, mae: 0.753954, mean_q: 0.013643, mean_eps: 0.000000
 4186/10000: episode: 105, duration: 0.442s, episode steps:  43, steps per second:  97, episode reward: -38.780, mean reward: -0.902 [-32.085,  2.810], mean action: 7.930 [2.000, 18.000],  loss: 0.012148, mae: 0.734465, mean_q: 0.011359, mean_eps: 0.000000
 4219/10000: episode: 106, duration: 0.330s, episode steps:  33, steps per second: 100, episode reward: -44.660, mean reward: -1.353 [-31.809,  2.090], mean action: 9.455 [2.000, 15.000],  loss: 0.012903, mae: 0.706997, mean_q: 0.066424, mean_eps: 0.000000
 4251/10000: episode: 107, duration: 0.329s, episode steps:  32, steps per second:  97, episode reward: -36.000, mean reward: -1.125 [-32.006,  3.236], mean action: 6.219 [2.000, 15.000],  loss: 0.012353, mae: 0.696991, mean_q: 0.034523, mean_eps: 0.000000
 4329/10000: episode: 108, duration: 0.751s, episode steps:  78, steps per second: 104, episode reward: -39.000, mean reward: -0.500 [-32.278,  2.466], mean action: 11.128 [2.000, 18.000],  loss: 0.014503, mae: 0.727723, mean_q: 0.024836, mean_eps: 0.000000
 4365/10000: episode: 109, duration: 0.366s, episode steps:  36, steps per second:  98, episode reward: -35.910, mean reward: -0.997 [-32.157,  2.951], mean action: 12.556 [2.000, 16.000],  loss: 0.012521, mae: 0.720268, mean_q: 0.015177, mean_eps: 0.000000
 4403/10000: episode: 110, duration: 0.381s, episode steps:  38, steps per second: 100, episode reward: -36.000, mean reward: -0.947 [-32.060,  2.759], mean action: 8.947 [2.000, 16.000],  loss: 0.013719, mae: 0.782636, mean_q: -0.026044, mean_eps: 0.000000
 4434/10000: episode: 111, duration: 0.316s, episode steps:  31, steps per second:  98, episode reward: -38.260, mean reward: -1.234 [-31.981,  2.175], mean action: 9.452 [2.000, 20.000],  loss: 0.012499, mae: 0.753225, mean_q: 0.013944, mean_eps: 0.000000
 4469/10000: episode: 112, duration: 0.382s, episode steps:  35, steps per second:  92, episode reward: 37.839, mean reward:  1.081 [-3.000, 31.723], mean action: 4.743 [2.000, 20.000],  loss: 0.014640, mae: 0.823311, mean_q: -0.071713, mean_eps: 0.000000
 4499/10000: episode: 113, duration: 0.327s, episode steps:  30, steps per second:  92, episode reward: -42.000, mean reward: -1.400 [-32.367,  2.813], mean action: 7.367 [2.000, 20.000],  loss: 0.015584, mae: 0.743857, mean_q: 0.030262, mean_eps: 0.000000
 4522/10000: episode: 114, duration: 0.261s, episode steps:  23, steps per second:  88, episode reward: 35.643, mean reward:  1.550 [-2.432, 32.880], mean action: 8.348 [2.000, 16.000],  loss: 0.014187, mae: 0.789130, mean_q: -0.027674, mean_eps: 0.000000
 4546/10000: episode: 115, duration: 0.264s, episode steps:  24, steps per second:  91, episode reward: -38.630, mean reward: -1.610 [-32.081,  2.163], mean action: 12.417 [2.000, 16.000],  loss: 0.013551, mae: 0.755183, mean_q: 0.018361, mean_eps: 0.000000
 4586/10000: episode: 116, duration: 0.472s, episode steps:  40, steps per second:  85, episode reward: -38.160, mean reward: -0.954 [-31.698,  2.229], mean action: 4.050 [2.000, 15.000],  loss: 0.014231, mae: 0.787595, mean_q: -0.017652, mean_eps: 0.000000
 4601/10000: episode: 117, duration: 0.168s, episode steps:  15, steps per second:  89, episode reward: 38.701, mean reward:  2.580 [-3.000, 32.900], mean action: 3.800 [2.000, 13.000],  loss: 0.012082, mae: 0.750234, mean_q: -0.017443, mean_eps: 0.000000
 4658/10000: episode: 118, duration: 0.569s, episode steps:  57, steps per second: 100, episode reward: -39.000, mean reward: -0.684 [-32.067,  2.500], mean action: 7.386 [2.000, 16.000],  loss: 0.013271, mae: 0.718845, mean_q: 0.007389, mean_eps: 0.000000
 4719/10000: episode: 119, duration: 0.623s, episode steps:  61, steps per second:  98, episode reward: -35.000, mean reward: -0.574 [-30.436,  2.627], mean action: 4.000 [2.000, 20.000],  loss: 0.014712, mae: 0.779470, mean_q: 0.001708, mean_eps: 0.000000
 4800/10000: episode: 120, duration: 0.849s, episode steps:  81, steps per second:  95, episode reward: 34.265, mean reward:  0.423 [-3.000, 31.555], mean action: 4.802 [2.000, 20.000],  loss: 0.014305, mae: 0.789050, mean_q: -0.015051, mean_eps: 0.000000
 4856/10000: episode: 121, duration: 0.540s, episode steps:  56, steps per second: 104, episode reward: -32.710, mean reward: -0.584 [-32.900,  3.000], mean action: 4.393 [2.000, 18.000],  loss: 0.016343, mae: 0.790368, mean_q: -0.023327, mean_eps: 0.000000
 4882/10000: episode: 122, duration: 0.276s, episode steps:  26, steps per second:  94, episode reward: 32.012, mean reward:  1.231 [-3.000, 31.839], mean action: 9.769 [2.000, 18.000],  loss: 0.013583, mae: 0.754868, mean_q: 0.003004, mean_eps: 0.000000
 4914/10000: episode: 123, duration: 0.322s, episode steps:  32, steps per second: 100, episode reward: 32.509, mean reward:  1.016 [-3.000, 32.300], mean action: 7.688 [2.000, 20.000],  loss: 0.016781, mae: 0.819740, mean_q: -0.016607, mean_eps: 0.000000
 4945/10000: episode: 124, duration: 0.320s, episode steps:  31, steps per second:  97, episode reward: 32.456, mean reward:  1.047 [-3.000, 32.170], mean action: 8.677 [2.000, 20.000],  loss: 0.011116, mae: 0.782861, mean_q: 0.003322, mean_eps: 0.000000
 4976/10000: episode: 125, duration: 0.317s, episode steps:  31, steps per second:  98, episode reward: -35.520, mean reward: -1.146 [-32.136,  2.586], mean action: 7.645 [2.000, 18.000],  loss: 0.016419, mae: 0.842851, mean_q: -0.061312, mean_eps: 0.000000
 5013/10000: episode: 126, duration: 0.473s, episode steps:  37, steps per second:  78, episode reward: 32.032, mean reward:  0.866 [-2.279, 32.200], mean action: 7.027 [2.000, 16.000],  loss: 0.014547, mae: 0.793327, mean_q: 0.001016, mean_eps: 0.000000
 5039/10000: episode: 127, duration: 0.270s, episode steps:  26, steps per second:  96, episode reward: -38.860, mean reward: -1.495 [-32.101,  2.893], mean action: 10.000 [2.000, 15.000],  loss: 0.014740, mae: 0.756518, mean_q: 0.045227, mean_eps: 0.000000
 5071/10000: episode: 128, duration: 0.346s, episode steps:  32, steps per second:  93, episode reward: -38.980, mean reward: -1.218 [-32.016,  2.709], mean action: 11.469 [2.000, 18.000],  loss: 0.015291, mae: 0.758358, mean_q: 0.023648, mean_eps: 0.000000
 5098/10000: episode: 129, duration: 0.289s, episode steps:  27, steps per second:  93, episode reward: -35.230, mean reward: -1.305 [-32.279,  2.623], mean action: 9.074 [2.000, 16.000],  loss: 0.016953, mae: 0.738206, mean_q: 0.054627, mean_eps: 0.000000
 5138/10000: episode: 130, duration: 0.418s, episode steps:  40, steps per second:  96, episode reward: -35.670, mean reward: -0.892 [-31.926,  2.212], mean action: 5.900 [2.000, 15.000],  loss: 0.014736, mae: 0.794954, mean_q: -0.017958, mean_eps: 0.000000
 5161/10000: episode: 131, duration: 0.233s, episode steps:  23, steps per second:  99, episode reward: -38.070, mean reward: -1.655 [-32.227,  2.340], mean action: 7.043 [2.000, 15.000],  loss: 0.014988, mae: 0.787801, mean_q: 0.005830, mean_eps: 0.000000
